onset	duration	sample	type	value
78.1514667510673	n/a	93782.7601012808	wav_onset	10
78.1631050730628	0.468934240363208	93796.7260876753	word_onset_01	"sp"
78.1631050730628	0.468934240363208	93796.7260876753	phoneme_onset_01	"sp"
78.632039313426	0.0897959183669809	94359.4471761112	word_onset_01	"THE"
78.632039313426	0.0399092970519875	94359.4471761112	phoneme_onset_01	"DH"
78.671948610478	0.0498866213149934	94407.3383325736	phoneme_onset_01	"AH0"
78.721835231793	0.299319727891004	94467.2022781516	word_onset_01	"RED"
78.721835231793	0.139682539681999	94467.2022781516	phoneme_onset_01	"R"
78.861517771475	0.0798185941050057	94634.82132577	phoneme_onset_01	"EH1"
78.94133636558	0.0798185941039992	94730.603638696	phoneme_onset_01	"D"
79.021154959684	0.359183673470009	94826.3859516208	word_onset_01	"HEADED"
79.021154959684	0.119727891157005	94826.3859516208	phoneme_onset_01	"HH"
79.140882850841	0.0698412698430063	94970.0594210092	phoneme_onset_01	"EH1"
79.210724120684	0.0598639455799882	95053.8689448208	phoneme_onset_01	"D"
79.270588066264	0.0399092970500108	95125.7056795168	phoneme_onset_01	"AH0"
79.310497363314	0.0698412698399989	95173.5968359768	phoneme_onset_01	"D"
79.380338633154	0.389115646259997	95257.4063597848	word_onset_01	"LEAGUE"
79.380338633154	0.0897959183700004	95257.4063597848	phoneme_onset_01	"L"
79.470134551524	0.219501133779995	95365.1614618288	phoneme_onset_01	"IY1"
79.689635685304	0.0798185941100019	95628.5628223648	phoneme_onset_01	"G"
79.769454279414	1.85578231292001	95724.3451352968	word_onset_01	"sp"
79.769454279414	1.85578231292001	95724.3451352968	phoneme_onset_01	"sp"
81.625236592334	0.189569160999987	97951.2839108008	word_onset_01	"I"
81.625236592334	0.189569160999987	97951.2839108008	phoneme_onset_01	"AY1"
81.814805753334	0.10975056689001	98178.7669040008	word_onset_01	"HAD"
81.814805753334	0.0399092970500108	98178.7669040008	phoneme_onset_01	"HH"
81.854715050384	0.039909297059991	98226.6580604608	phoneme_onset_01	"AE1"
81.894624347444	0.0299319727800078	98274.5492169328	phoneme_onset_01	"D"
81.924556320224	0.269387755110001	98310.4675842688	word_onset_01	"CALLED"
81.924556320224	0.109750566900002	98310.4675842688	phoneme_onset_01	"K"
82.034306887124	0.0897959183700004	98442.1682645488	phoneme_onset_01	"AO1"
82.124102805494	0.0399092970499866	98549.9233665928	phoneme_onset_01	"L"
82.164012102544	0.0299319727900123	98597.8145230528	phoneme_onset_01	"D"
82.193944075334	0.209523809519984	98633.7328904008	word_onset_01	"UPON"
82.193944075334	0.029931972789988	98633.7328904008	phoneme_onset_01	"AH0"
82.223876048124	0.059863945570008	98669.6512577488	phoneme_onset_01	"P"
82.283739993694	0.0698412698399989	98741.4879924328	phoneme_onset_01	"AA1"
82.353581263534	0.0498866213199896	98825.2975162408	phoneme_onset_01	"N"
82.403467884854	0.13968253968001	98885.1614618248	word_onset_01	"MY"
82.403467884854	0.0498866213200017	98885.1614618248	phoneme_onset_01	"M"
82.453354506174	0.0897959183600081	98945.0254074088	phoneme_onset_01	"AY1"
82.543150424534	0.419047619049998	99052.7805094408	word_onset_01	"FRIEND"
82.543150424534	0.0897959183699883	99052.7805094408	phoneme_onset_01	"F"
82.632946342904	0.0299319727900123	99160.5356114848	phoneme_onset_01	"R"
82.662878315694	0.0897959183700004	99196.4539788328	phoneme_onset_01	"EH1"
82.752674234064	0.129705215420011	99304.2090808768	phoneme_onset_01	"N"
82.882379449484	0.0798185940999853	99459.8553393808	phoneme_onset_01	"D"
82.962198043584	0.309297052149996	99555.6376523008	word_onset_01	"MR"
82.962198043584	0.0997732426300111	99555.6376523008	phoneme_onset_01	"M"
