onset	duration	sample	type	value
26.1097623818173	n/a	31332.7148581807	wav_onset	10
26.1214007038127	0.439002267573202	31346.6808445752	word_onset_01	"sp"
26.1214007038127	0.439002267573202	31346.6808445752	phoneme_onset_01	"sp"
26.5604029713859	0.0598639455789998	31873.4835656631	word_onset_01	"THE"
26.5604029713859	0.0299319727899971	31873.4835656631	phoneme_onset_01	"DH"
26.5903349441759	0.0299319727890027	31909.4019330111	phoneme_onset_01	"AH0"
26.6202669169649	0.478911564625999	31945.3203003579	word_onset_01	"MAN"
26.6202669169649	0.159637188207998	31945.3203003579	phoneme_onset_01	"M"
26.7799041051729	0.179591836734999	32136.8849262075	phoneme_onset_01	"AE1"
26.9594959419079	0.139682539683002	32352.3951302895	phoneme_onset_01	"N"
27.0991784815909	0.129705215423	32520.0141779091	word_onset_01	"WITH"
27.0991784815909	0.0498866213129986	32520.0141779091	phoneme_onset_01	"W"
27.1490651029039	0.0399092970500048	32579.8781234847	phoneme_onset_01	"IH1"
27.1889743999539	0.0399092970599971	32627.7692799447	phoneme_onset_01	"DH"
27.2288836970139	0.0798185940999974	32675.6604364167	word_onset_01	"THE"
27.2288836970139	0.0399092970499987	32675.6604364167	phoneme_onset_01	"DH"
27.2687929940639	0.0399092970499987	32723.5515928767	phoneme_onset_01	"AH0"
27.3087022911139	0.488888888890003	32771.4427493367	word_onset_01	"TWISTED"
27.3087022911139	0.159637188210005	32771.4427493367	phoneme_onset_01	"T"
27.4683394793239	0.0498866213099973	32963.0073751887	phoneme_onset_01	"W"
27.5182261006339	0.0299319727900001	33022.8713207607	phoneme_onset_01	"IH1"
27.5481580734239	0.109750566899996	33058.7896881087	phoneme_onset_01	"S"
27.6579086403239	0.0598639455700019	33190.4903683887	phoneme_onset_01	"T"
27.7177725858939	0.0399092970600032	33262.3271030727	phoneme_onset_01	"AH0"
27.7576818829539	0.0399092970499987	33310.2182595447	phoneme_onset_01	"D"
27.7975911800039	0.429024943309996	33358.1094160047	word_onset_01	"LIP"
27.7975911800039	0.129705215419999	33358.1094160047	phoneme_onset_01	"L"
27.9272963954239	0.0897959183700004	33513.7556745087	phoneme_onset_01	"IH1"
28.0170923137939	0.209523809519997	33621.5107765527	phoneme_onset_01	"P"
28.2266161233139	2.44444444444	33872.9393479767	word_onset_01	"sp"
28.2266161233139	2.44444444444	33872.9393479767	phoneme_onset_01	"sp"
30.6710605677539	0.359183673470003	36806.2726813047	word_onset_01	"ISA"
30.6710605677539	0.189569161000006	36806.2726813047	phoneme_onset_01	"IY1"
30.8606297287539	0.119727891159995	37033.7556745047	phoneme_onset_01	"S"
30.9803576199139	0.0498866213100033	37177.4291438967	phoneme_onset_01	"AH0"
31.0302442412239	0.528798185940001	37237.2930894687	word_onset_01	"WHITNEY"
31.0302442412239	0.139682539689996	37237.2930894687	phoneme_onset_01	"W"
31.1699267809139	0.0498866213100033	37404.9121370967	phoneme_onset_01	"IH1"
31.2198134022239	0.0798185941099958	37464.7760826687	phoneme_onset_01	"T"
31.2996319963339	0.0698412698400049	37560.5583956007	phoneme_onset_01	"N"
31.3694732661739	0.189569160990001	37644.3679194087	phoneme_onset_01	"IY0"
31.5590424271639	0.608616780049991	37871.8509125967	word_onset_01	"sp"
31.5590424271639	0.608616780049991	37871.8509125967	phoneme_onset_01	"sp"
32.1676592072139	0.399092970520002	38602.1910486567	word_onset_01	"BROTHER"
32.1676592072139	0.0897959183700065	38602.1910486567	phoneme_onset_01	"B"
32.2574551255839	0.0897959183600021	38709.9461507007	phoneme_onset_01	"R"
32.3472510439439	0.0798185941100019	38817.7012527327	phoneme_onset_01	"AH1"
32.4270696380539	0.0598639455799942	38913.4835656647	phoneme_onset_01	"DH"
32.4869335836339	0.0798185940999974	38985.3203003607	phoneme_onset_01	"ER0"
32.5667521777339	0.129705215420005	39081.1026132807	word_onset_01	"OF"
32.5667521777339	0.0798185941100019	39081.1026132807	phoneme_onset_01	"AH1"
32.6465707718439	0.0498866213100033	39176.8849262127	phoneme_onset_01	"V"
32.6964573931539	0.0897959183700004	39236.7488717847	word_onset_01	"THE"
32.6964573931539	0.0299319727899941	39236.7488717847	phoneme_onset_01	"DH"
32.7263893659439	0.0598639455800064	39272.6672391327	phoneme_onset_01	"AH1"
32.7862533115239	0.429024943309996	39344.5039738287	word_onset_01	"LATE"
32.7862533115239	0.0997732426299929	39344.5039738287	phoneme_onset_01	"L"
32.8860265541539	0.129705215420005	39464.2318649847	phoneme_onset_01	"EY1"
33.0157317695739	0.199546485259998	39619.8781234887	phoneme_onset_01	"T"
33.2152782548339	0.528798185940001	39859.3339058007	word_onset_01	"ELIAS"
33.2152782548339	0.0897959183700004	39859.3339058007	phoneme_onset_01	"AH0"
33.3050741732039	0.0997732426300051	39967.0890078447	phoneme_onset_01	"L"
33.4048474158339	0.189569160989995	40086.8168990007	phoneme_onset_01	"AY1"
33.5944165768239	0.0299319727900001	40314.2998921887	phoneme_onset_01	"AH0"
33.6243485496139	0.119727891160001	40350.2182595367	phoneme_onset_01	"S"
33.7440764407739	0.558730158730001	40493.8917289287	word_onset_01	"WHITNEY"
33.7440764407739	0.139682539680004	40493.8917289287	phoneme_onset_01	"W"
33.8837589804539	0.0498866213199957	40661.5107765447	phoneme_onset_01	"IH1"
33.9336456017739	0.0399092970500048	40721.3747221287	phoneme_onset_01	"T"
33.9735548988239	0.109750566889998	40769.2658785887	phoneme_onset_01	"N"
34.0833054657139	0.21950113379	40900.9665588567	phoneme_onset_01	"IY0"
34.3028065995039	0.119727891160001	41164.3679194047	word_onset_01	"sp"
34.3028065995039	0.119727891160001	41164.3679194047	phoneme_onset_01	"sp"
34.4225344906639	0.558730158730001	41308.0413887967	word_onset_01	"DD"
34.4225344906639	0.119727891150002	41308.0413887967	phoneme_onset_01	"D"
34.5422623818139	0.119727891159995	41451.7148581767	phoneme_onset_01	"IY2"
34.6619902729739	0.0598639455800003	41595.3883275687	phoneme_onset_01	"D"
34.7218542185539	0.259410430840004	41667.2250622647	phoneme_onset_01	"IY1"
34.9812646493939	0.409070294779995	41978.5175792727	word_onset_01	"sp"
34.9812646493939	0.409070294779995	41978.5175792727	phoneme_onset_01	"sp"
35.3903349441739	0.538775510209998	42469.4019330087	word_onset_01	"PRINCIPAL"
35.3903349441739	0.0798185941100019	42469.4019330087	phoneme_onset_01	"P"
35.4701535382839	0.0299319727900001	42565.1842459407	phoneme_onset_01	"R"
35.5000855110739	0.0299319727800018	42601.1026132887	phoneme_onset_01	"IH1"
35.5300174838539	0.0399092970599971	42637.0209806247	phoneme_onset_01	"N"
35.5699267809139	0.119727891150002	42684.9121370967	phoneme_onset_01	"S"
35.6896546720639	0.0399092970499987	42828.5856064767	phoneme_onset_01	"AH0"
35.7295639691139	0.0897959183700004	42876.4767629367	phoneme_onset_01	"P"
35.8193598874839	0.0299319727900062	42984.2318649807	phoneme_onset_01	"AH0"
35.8492918602739	0.0798185941099897	43020.1502323287	phoneme_onset_01	"L"
35.9291104543839	0.0997732426300051	43115.9325452607	word_onset_01	"OF"
35.9291104543839	0.0399092970500048	43115.9325452607	phoneme_onset_01	"AH0"
35.9690197514339	0.0598639455800003	43163.8237017207	phoneme_onset_01	"V"
36.0288836970139	0.0798185941000035	43235.6604364167	word_onset_01	"THE"
36.0288836970139	0.0399092970499987	43235.6604364167	phoneme_onset_01	"DH"
36.0687929940639	0.0399092970500048	43283.5515928767	phoneme_onset_01	"AH0"
36.1087022911139	0.648526077069995	43331.4427493367	word_onset_01	"THEOLOGICAL"
36.1087022911139	0.129705215369995	43331.4427493367	phoneme_onset_01	"TH"
36.2384075064839	0.059863945599997	43487.0890077807	phoneme_onset_01	"IY2"
36.2982714520839	0.049886621300005	43558.9257425007	phoneme_onset_01	"AH0"
36.3481580733839	0.0798185940999974	43618.7896880607	phoneme_onset_01	"L"
36.4279766674839	0.0897959184000016	43714.5720009807	phoneme_onset_01	"AA1"
36.5177725858839	0.049886621300005	43822.3271030607	phoneme_onset_01	"JH"
36.5676592071839	0.0399092970999967	43882.1910486207	phoneme_onset_01	"IH0"
36.6075685042839	0.049886621300005	43930.0822051407	phoneme_onset_01	"K"
36.6574551255839	0.0299319727999985	43989.9461507007	phoneme_onset_01	"AH0"
36.6873870983839	0.0698412697999932	44025.8645180607	phoneme_onset_01	"L"
36.7572283681839	0.379138322000005	44109.6740418207	word_onset_01	"COLLEGE"
36.7572283681839	0.109750566900002	44109.6740418207	phoneme_onset_01	"K"
36.8669789350839	0.0498866212999989	44241.3747221007	phoneme_onset_01	"AA1"
36.9168655563839	0.0798185940999974	44301.2386676607	phoneme_onset_01	"L"
36.9966841504839	0.0498866214000069	44397.0209805807	phoneme_onset_01	"IH0"
37.0465707718839	0.0897959182999997	44456.8849262607	phoneme_onset_01	"JH"
37.1363666901839	0.0698412698999952	44564.6400282207	word_onset_01	"OF"
37.1363666901839	0.0399092970999906	44564.6400282207	phoneme_onset_01	"AH0"
37.1762759872839	0.0299319728000046	44612.5311847407	phoneme_onset_01	"V"
37.2062079600839	0.269387755100003	44648.4495521007	word_onset_01	"ST"
37.2062079600839	0.109750566900002	44648.4495521007	phoneme_onset_01	"S"
37.3159585269839	0.0299319726999965	44780.1502323807	phoneme_onset_01	"EY1"
37.3458904996839	0.0997732427000058	44816.0685996207	phoneme_onset_01	"N"
37.4456637423839	0.0299319727999985	44935.7964908607	phoneme_onset_01	"T"
37.4755957151839	0.558730158699994	44971.7148582207	word_onset_01	"GEORGE'S"
37.4755957151839	0.0598639455000011	44971.7148582207	phoneme_onset_01	"JH"
37.5354596606839	0.129705215499998	45043.5515928207	phoneme_onset_01	"AO1"
37.6651648761839	0.0498866212999989	45199.1978514207	phoneme_onset_01	"R"
37.7150514974839	0.0698412697999993	45259.0617969807	phoneme_onset_01	"JH"
37.7848927672839	0.0598639456000031	45342.8713207407	phoneme_onset_01	"AH0"
37.8447567128839	0.189569160999993	45414.7080554607	phoneme_onset_01	"Z"
38.0343258738839	0.439002267600002	45642.1910486607	word_onset_01	"sp"
38.0343258738839	0.439002267600002	45642.1910486607	phoneme_onset_01	"sp"
38.4733281414839	0.249433106500001	46168.9937697807	word_onset_01	"WAS"
38.4733281414839	0.149659863900003	46168.9937697807	phoneme_onset_01	"W"
38.6229880053839	0.0299319727999985	46348.5856064607	phoneme_onset_01	"AH0"
38.6529199781839	0.0698412697999993	46384.5039738207	phoneme_onset_01	"Z"
38.7227612479839	0.429024943400006	46468.3134975807	word_onset_01	"MUCH"
38.7227612479839	0.209523809600002	46468.3134975807	phoneme_onset_01	"M"
38.9322850575839	0.0897959182999997	46719.7420691007	phoneme_onset_01	"AH1"
39.0220809758839	0.129705215500004	46827.4971710607	phoneme_onset_01	"CH"
39.1517861913839	0.528798185899996	46983.1434296607	word_onset_01	"ADDICTED"
39.1517861913839	0.0299319726999965	46983.1434296607	phoneme_onset_01	"AH0"
39.1817181640839	0.0798185941999994	47019.0617969007	phoneme_onset_01	"D"
39.2615367582839	0.0399092970000008	47114.8441099407	phoneme_onset_01	"IH1"
39.3014460552839	0.0798185941000035	47162.7352663407	phoneme_onset_01	"K"
39.3812646493839	0.0997732425999917	47258.5175792607	phoneme_onset_01	"T"
39.4810378919839	0.0498866214000069	47378.2454703807	phoneme_onset_01	"AH0"
39.5309245133839	0.149659863899997	47438.1094160607	phoneme_onset_01	"D"
39.6805843772839	0.149659863900003	47617.7012527407	word_onset_01	"sp"
39.6805843772839	0.149659863900003	47617.7012527407	phoneme_onset_01	"sp"
39.8302442411839	0.159637188299997	47797.2930894207	word_onset_01	"TO"
39.8302442411839	0.0698412698999952	47797.2930894207	phoneme_onset_01	"T"
39.9000855110839	0.0897959184000016	47881.1026133007	phoneme_onset_01	"UW1"
39.9898814294839	0.4390022675	47988.8577153807	word_onset_01	"OPIUM"
39.9898814294839	0.139682539599999	47988.8577153807	phoneme_onset_01	"OW1"
40.1295639690839	0.0798185941000035	48156.4767629007	phoneme_onset_01	"P"
40.2093825631839	0.0698412698999952	48252.2590758207	phoneme_onset_01	"IY0"
40.2792238330839	0.0399092970000068	48336.0685997007	phoneme_onset_01	"AH0"
40.3191331300839	0.109750566899996	48383.9597561007	phoneme_onset_01	"M"
40.4288836969839	1.5065759637	48515.6604363807	word_onset_01	"sp"
40.4288836969839	1.5065759637	48515.6604363807	phoneme_onset_01	"sp"
41.9354596606839	0.0997732427000058	50323.5515928207	word_onset_01	"THE"
41.9354596606839	0.0698412699000073	50323.5515928207	phoneme_onset_01	"DH"
42.0053009305839	0.0299319727999985	50407.3611167007	phoneme_onset_01	"AH1"
42.0352329033839	0.448979591799998	50443.2794840607	word_onset_01	"HABIT"
42.0352329033839	0.109750566899996	50443.2794840607	phoneme_onset_01	"HH"
42.1449834702839	0.049886621300005	50574.9801643407	phoneme_onset_01	"AE1"
42.1948700915839	0.0698412697999932	50634.8441099007	phoneme_onset_01	"B"
42.2647113613839	0.0598639456000031	50718.6536336607	phoneme_onset_01	"AH0"
42.3245753069839	0.159637188200001	50790.4903683807	phoneme_onset_01	"T"
42.4842124951839	0.0399092971000027	50982.0549942207	word_onset_01	"sp"
42.4842124951839	0.0399092971000027	50982.0549942207	phoneme_onset_01	"sp"
42.5241217922839	0.239455782299998	51029.9461507407	word_onset_01	"GREW"
42.5241217922839	0.0299319727999985	51029.9461507407	phoneme_onset_01	"G"
42.5540537650839	0.109750566800006	51065.8645181007	phoneme_onset_01	"R"
42.6638043318839	0.0997732426999937	51197.5651982607	phoneme_onset_01	"UW1"
42.7635775745839	0.3292517007	51317.2930895007	word_onset_01	"UPON"
42.7635775745839	0.049886621300005	51317.2930895007	phoneme_onset_01	"AH0"
42.8134641958839	0.10975056689999	51377.1570350607	phoneme_onset_01	"P"
42.9232147627839	0.109750566900002	51508.8577153407	phoneme_onset_01	"AA1"
43.0329653296839	0.0598639456000031	51640.5583956207	phoneme_onset_01	"N"
43.0928292752839	0.359183673399997	51712.3951303407	word_onset_01	"HIM"
43.0928292752839	0.0598639454999951	51712.3951303407	phoneme_onset_01	"HH"
43.1526932207839	0.0698412699000013	51784.2318649407	phoneme_onset_01	"IH1"
43.2225344906839	0.229478458	51868.0413888207	phoneme_onset_01	"M"
43.4520129486839	0.209523809599996	52143.4155384207	word_onset_01	"sp"
43.4520129486839	0.209523809599996	52143.4155384207	phoneme_onset_01	"sp"
43.6615367582839	0.149659863900003	52394.8441099407	word_onset_01	"AS"
43.6615367582839	0.0798185941000095	52394.8441099407	phoneme_onset_01	"EH1"
43.7413553523839	0.0698412697999932	52490.6264228607	phoneme_onset_01	"Z"
43.8111966221839	0.1197278912	52574.4359466207	word_onset_01	"I"
43.8111966221839	0.1197278912	52574.4359466207	phoneme_onset_01	"AY1"
43.9309245133839	0.628571428500005	52718.1094160607	word_onset_01	"UNDERSTAND"
43.9309245133839	0.0399092970000068	52718.1094160607	phoneme_onset_01	"AH2"
43.9708338103839	0.0498866212999989	52766.0005724607	phoneme_onset_01	"N"
44.0207204316839	0.0299319727999985	52825.8645180207	phoneme_onset_01	"D"
44.0506524044839	0.0299319727999985	52861.7828853807	phoneme_onset_01	"ER0"
44.0805843772839	0.0997732426000039	52897.7012527407	phoneme_onset_01	"S"
44.1803576198839	0.0498866212999928	53017.4291438607	phoneme_onset_01	"T"
44.2302442411839	0.169614512499999	53077.2930894207	phoneme_onset_01	"AE1"
44.3998587536839	0.109750566900008	53280.8305044207	phoneme_onset_01	"N"
44.5096093205839	0.0498866212999989	53412.5311847007	phoneme_onset_01	"D"
44.5594959418839	0.379138321999999	53472.3951302607	word_onset_01	"sp"
44.5594959418839	0.379138321999999	53472.3951302607	phoneme_onset_01	"sp"
44.9386342638839	0.259410430899995	53927.3611166607	word_onset_01	"FROM"
44.9386342638839	0.0798185940999974	53927.3611166607	phoneme_onset_01	"F"
45.0184528579839	0.0399092971000027	54023.1434295807	phoneme_onset_01	"R"
45.0583621550839	0.0299319727999985	54071.0345861007	phoneme_onset_01	"AH1"
45.0882941278839	0.109750566899996	54106.9529534607	phoneme_onset_01	"M"
45.1980446947839	0.339229024900008	54238.6536337407	word_onset_01	"SOME"
45.1980446947839	0.139682539600005	54238.6536337407	phoneme_onset_01	"S"
45.3377272343839	0.0399092970999967	54406.2726812607	phoneme_onset_01	"AH1"
45.3776365314839	0.159637188200007	54454.1638377807	phoneme_onset_01	"M"
45.5372737196839	0.5387755102	54645.7284636207	word_onset_01	"FOOLISH"
45.5372737196839	0.1197278912	54645.7284636207	phoneme_onset_01	"F"
45.6570016108839	0.119727891099998	54789.4019330607	phoneme_onset_01	"UW1"
45.7767295019839	0.0498866212999989	54933.0754023807	phoneme_onset_01	"L"
45.8266161232839	0.0498866212999989	54992.9393479407	phoneme_onset_01	"IH2"
45.8765027445839	0.199546485300004	55052.8032935007	phoneme_onset_01	"SH"
46.0760492298839	0.468934240400001	55292.2590758607	word_onset_01	"FREAK"
46.0760492298839	0.159637188199995	55292.2590758607	phoneme_onset_01	"F"
46.2356864180839	0.0498866212999989	55483.8237017007	phoneme_onset_01	"R"
46.2855730393839	0.129705215399996	55543.6876472607	phoneme_onset_01	"IY1"
46.4152782547839	0.12970521550001	55699.3339057407	phoneme_onset_01	"K"
46.5449834702839	0.159637188199995	55854.9801643407	word_onset_01	"WHEN"
46.5449834702839	0.0997732425999978	55854.9801643407	phoneme_onset_01	"W"
46.6447567128839	0.0299319727999985	55974.7080554607	phoneme_onset_01	"EH1"
46.6746886856839	0.0299319727999985	56010.6264228207	phoneme_onset_01	"N"
46.7046206584839	0.0598639456000031	56046.5447901807	word_onset_01	"HE"
46.7046206584839	0.0299319727999985	56046.5447901807	phoneme_onset_01	"HH"
46.7345526312839	0.0299319728000046	56082.4631575407	phoneme_onset_01	"IY1"
46.7644846040839	0.169614512399997	56118.3815249007	word_onset_01	"WAS"
46.7644846040839	0.0498866212999989	56118.3815249007	phoneme_onset_01	"W"
46.8143712253839	0.0299319728000046	56178.2454704607	phoneme_onset_01	"AH0"
46.8443031981839	0.0897959182999936	56214.1638378207	phoneme_onset_01	"Z"
46.9340991164839	0.0698412699000013	56321.9189397807	word_onset_01	"AT"
46.9340991164839	0.0299319728000046	56321.9189397807	phoneme_onset_01	"AE1"
46.9640310892839	0.0399092970999967	56357.8373071407	phoneme_onset_01	"T"
47.0039403863839	0.568707482999992	56405.7284636607	word_onset_01	"COLLEGE"
47.0039403863839	0.139682539700001	56405.7284636607	phoneme_onset_01	"K"
