onset	duration	sample	type	value
78.1004197409573	n/a	93721.5036891488	wav_onset	10
78.1120580629528	0.618594104308201	93735.4696755433	word_onset_01	"sp"
78.1120580629528	0.618594104308201	93735.4696755433	phoneme_onset_01	"sp"
78.730652167261	0.159637188209005	94477.7826007132	word_onset_01	"THE"
78.730652167261	0.0598639455779994	94477.7826007132	phoneme_onset_01	"DH"
78.790516112839	0.0997732426310055	94549.6193354068	phoneme_onset_01	"AH1"
78.89028935547	0.558730158733985	94669.347226564	word_onset_01	"BOSCOMBE"
78.89028935547	0.119727891155999	94669.347226564	phoneme_onset_01	"B"
79.010017246626	0.0498866213149934	94813.0206959512	phoneme_onset_01	"AA1"
79.059903867941	0.159637188213007	94872.8846415292	phoneme_onset_01	"S"
79.219541056154	0.0598639455699959	95064.4492673848	phoneme_onset_01	"K"
79.279405001724	0.0399092970600032	95136.2860020688	phoneme_onset_01	"ER0"
79.319314298784	0.129705215419987	95184.1771585408	phoneme_onset_01	"M"
79.449019514204	0.329251700680009	95339.8234170448	word_onset_01	"VALLEY"
79.449019514204	0.0498866213100094	95339.8234170448	phoneme_onset_01	"V"
79.498906135514	0.0897959183700004	95399.6873626168	phoneme_onset_01	"AE1"
79.588702053884	0.099773242629999	95507.4424646608	phoneme_onset_01	"L"
79.688475296514	0.0897959183700004	95627.1703558168	phoneme_onset_01	"IY0"
79.778271214884	0.628571428569994	95734.9254578608	word_onset_01	"MYSTERY"
79.778271214884	0.0997732426300111	95734.9254578608	phoneme_onset_01	"M"
79.878044457514	0.029931972789988	95854.6533490168	phoneme_onset_01	"IH1"
79.907976430304	0.149659863940008	95890.5717163648	phoneme_onset_01	"S"
80.057636294244	0.0498866213200017	96070.1635530928	phoneme_onset_01	"T"
80.107522915564	0.129705215419999	96130.0274986768	phoneme_onset_01	"ER0"
80.237228130984	0.169614512469986	96285.6737571808	phoneme_onset_01	"IY0"
80.406842643454	2.06530612245	96489.2111721448	word_onset_01	"sp"
80.406842643454	2.06530602267001	96489.2111721448	phoneme_onset_01	"sp"
82.472148765904	0.179591836730021	98967.5785190848	word_onset_01	"WE"
82.472148765904	0.119727891150008	98967.5785190848	phoneme_onset_01	"W"
82.591876657054	0.0598639455800124	99111.2519884648	phoneme_onset_01	"IY1"
82.651740602634	0.0997732426299869	99183.0887231608	word_onset_01	"WERE"
82.651740602634	0.0498866213199896	99183.0887231608	phoneme_onset_01	"W"
82.701627223954	0.0498866213099973	99242.9526687448	phoneme_onset_01	"ER0"
82.751513845264	0.379138322000011	99302.8166143168	word_onset_01	"SEATED"
82.751513845264	0.119727891160001	99302.8166143168	phoneme_onset_01	"S"
82.871241736424	0.0997732426300111	99446.4900837088	phoneme_onset_01	"IY1"
82.971014979054	0.0798185940999974	99566.2179748648	phoneme_onset_01	"T"
83.050833573154	0.0299319727900001	99662.0002877848	phoneme_onset_01	"AH0"
83.080765545944	0.0498866213200017	99697.9186551328	phoneme_onset_01	"D"
83.130652167264	0.109750566889998	99757.7826007168	word_onset_01	"AT"
83.130652167264	0.0399092970499987	99757.7826007168	phoneme_onset_01	"AE1"
83.170561464314	0.0698412698399989	99805.6737571768	phoneme_onset_01	"T"
83.240402734154	0.548752834469997	99889.4832809848	word_onset_01	"BREAKFAST"
83.240402734154	0.0498866213200017	99889.4832809848	phoneme_onset_01	"B"
83.290289355474	0.0598639455699959	99949.3472265688	phoneme_onset_01	"R"
83.350153301044	0.0399092970600032	100021.183961253	phoneme_onset_01	"EH1"
83.390062598104	0.119727891149996	100069.075117725	phoneme_onset_01	"K"
83.509790489254	0.0897959183700004	100212.748587105	phoneme_onset_01	"F"
83.599586407624	0.0498866213200017	100320.503689149	phoneme_onset_01	"AH0"
83.649473028944	0.109750566889998	100380.367634733	phoneme_onset_01	"S"
83.759223595834	0.0299319727900001	100512.068315001	phoneme_onset_01	"T"
83.789155568624	0.189569160999999	100547.986682349	word_onset_01	"ONE"
83.789155568624	0.109750566889998	100547.986682349	phoneme_onset_01	"W"
83.898906135514	0.0299319727900001	100679.687362617	phoneme_onset_01	"AH1"
83.928838108304	0.0498866213200017	100715.605729965	phoneme_onset_01	"N"
83.978724729624	0.419047619040005	100775.469675549	word_onset_01	"MORNING"
83.978724729624	0.059863945570008	100775.469675549	phoneme_onset_01	"M"
84.038588675194	0.0997732426299869	100847.306410233	phoneme_onset_01	"AO1"
84.138361917824	0.0299319727900001	100967.034301389	phoneme_onset_01	"R"
84.168293890614	0.0299319727900123	101002.952668737	phoneme_onset_01	"N"
84.198225863404	0.0399092970499987	101038.871036085	phoneme_onset_01	"IH0"
84.238135160454	0.159637188209999	101086.762192545	phoneme_onset_01	"NG"
84.397772348664	0.159637188209999	101278.326818397	word_onset_01	"sp"
84.397772348664	0.159637188209999	101278.326818397	phoneme_onset_01	"sp"
84.557409536874	0.159637188209999	101469.891444249	word_onset_01	"MY"
84.557409536874	0.0997732426299869	101469.891444249	phoneme_onset_01	"M"
84.657182779504	0.0598639455800124	101589.619335405	phoneme_onset_01	"AY1"
84.717046725084	0.269387755099997	101661.456070101	word_onset_01	"WIFE"
